Time,Outage1,Outage2,Outage3,Outage4,Outage5,Outage6,Outage7,Outage8,Outage9,Outage10,Outage11,Outage12,Outage13,Outage14,Outage15,Outage16,Outage17,Outage18,Outage19,Outage20,Outage21,Outage22,Outage23,Outage24,Outage25,Outage26,Outage27,Outage28,Outage29,Outage30,Outage31,Outage32,Outage33,Outage34,Outage35,Outage36,Outage37,Outage38,Outage39,Outage40,Outage41,Outage42,Outage43,Outage44,Outage45,Outage46,Outage47,Outage48,Outage49,Outage50,Outage51,Outage52
0,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139,1.010864139
0.00833,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337,1.010870337
0.01666,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417,1.010876417
0.02499,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378,1.010882378
0.03332,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338,1.010888338
0.04165,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299,1.010894299
0.04998,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014,1.01090014
0.05831,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981,1.010905981
0.06664,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822,1.010911822
0.07497,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425,1.010917425
0.0833,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147,1.010923147
0.09163,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631,1.010928631
0.09996,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234,1.010934234
0.10829,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717,1.010939717
0.11662,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201,1.010945201
0.12495,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565,1.010950565
0.13328,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593,1.01095593
0.14161,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175,1.010961175
0.14994,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642,1.01096642
0.15827,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546,1.010971546
0.1666,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672,1.010976672
0.17493,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798,1.010981798
0.18326,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805,1.010986805
0.19159,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812,1.010991812
0.19992,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699,1.010996699
0.20825,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587,1.011001587
0.21658,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474,1.011006474
0.22491,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362,1.011011362
0.23324,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613,1.01101613
0.24157,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078,1.01102078
0.2499,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548,1.011025548
0.25823,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078,1.011030078
0.26656,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727,1.011034727
0.27489,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257,1.011039257
0.28322,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787,1.011043787
0.29155,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198,1.011048198
0.29988,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608,1.011052608
0.30821,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019,1.011057019
0.31654,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143,1.01106143
0.32487,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722,1.011065722
0.3332,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894,1.011069894
0.34153,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185,1.011074185
0.34986,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477,1.011078477
